Día,Hora,Tipo_Franja,Tipo_Vehículo,Energía_kWh,Potencia_kW
18,22,Punta (Retorno),3. HPC 150,63.04,114.3
18,22,Punta (Retorno),2. DC Estándar,29.69,50.0
18,22,Punta (Retorno),3. HPC 150,51.32,121.38
18,22,Punta (Retorno),3. HPC 150,56.53,83.96
18,22,Punta (Retorno),3. HPC 150,37.68,117.0
18,22,Punta (Retorno),1. AC/PHEV,4.23,11.0
18,22,Punta (Retorno),1. AC/PHEV,11.65,11.0
18,22,Punta (Retorno),2. DC Estándar,21.07,50.0
18,22,Punta (Retorno),4. HPC 350,86.71,185.86
18,22,Punta (Retorno),2. DC Estándar,24.18,50.0
18,22,Punta (Retorno),3. HPC 150,52.15,127.89
18,22,Punta (Retorno),3. HPC 150,59.48,91.14
18,22,Punta (Retorno),3. HPC 150,54.56,123.49
18,22,Punta (Retorno),1. AC/PHEV,7.87,11.0
18,22,Punta (Retorno),1. AC/PHEV,9.23,11.0
18,22,Punta (Retorno),2. DC Estándar,20.23,50.0
18,22,Punta (Retorno),4. HPC 350,73.98,202.96
18,22,Punta (Retorno),1. AC/PHEV,7.87,11.0
18,22,Punta (Retorno),2. DC Estándar,24.7,50.0
18,22,Punta (Retorno),2. DC Estándar,25.16,50.0
18,22,Punta (Retorno),3. HPC 150,55.96,107.8
18,22,Punta (Retorno),2. DC Estándar,21.83,50.0
18,22,Punta (Retorno),3. HPC 150,41.58,80.47
18,22,Punta (Retorno),3. HPC 150,50.33,124.89
18,22,Punta (Retorno),3. HPC 150,55.32,119.56
18,22,Punta (Retorno),2. DC Estándar,20.39,50.0
18,22,Punta (Retorno),3. HPC 150,32.39,80.22
18,22,Punta (Retorno),3. HPC 150,51.28,94.67
18,22,Punta (Retorno),3. HPC 150,52.27,80.4
18,22,Punta (Retorno),3. HPC 150,60.18,125.86
18,22,Punta (Retorno),3. HPC 150,58.27,85.69
18,22,Punta (Retorno),3. HPC 150,41.2,111.91
18,22,Punta (Retorno),3. HPC 150,58.38,95.32
18,22,Punta (Retorno),1. AC/PHEV,15.86,11.0
18,22,Punta (Retorno),3. HPC 150,48.59,116.29
18,22,Punta (Retorno),2. DC Estándar,24.48,50.0
18,22,Punta (Retorno),4. HPC 350,59.24,173.51
18,22,Punta (Retorno),3. HPC 150,52.84,121.06
18,22,Punta (Retorno),3. HPC 150,37.69,129.48
18,22,Punta (Retorno),2. DC Estándar,27.05,50.0
18,22,Punta (Retorno),3. HPC 150,32.42,87.68
18,23,Valle (Cierre),2. DC Estándar,20.62,50.0
18,23,Valle (Cierre),1. AC/PHEV,6.97,11.0
18,23,Valle (Cierre),2. DC Estándar,23.63,50.0
18,23,Valle (Cierre),3. HPC 150,37.99,123.83
18,23,Valle (Cierre),1. AC/PHEV,2.01,11.0
18,23,Valle (Cierre),2. DC Estándar,23.78,50.0
18,23,Valle (Cierre),3. HPC 150,46.57,109.84
18,23,Valle (Cierre),2. DC Estándar,16.51,50.0
18,23,Valle (Cierre),2. DC Estándar,21.27,50.0
18,23,Valle (Cierre),3. HPC 150,40.42,88.45
18,23,Valle (Cierre),3. HPC 150,49.17,116.85
18,23,Valle (Cierre),3. HPC 150,49.81,116.74
18,23,Valle (Cierre),2. DC Estándar,31.61,50.0
18,23,Valle (Cierre),3. HPC 150,40.79,87.25
18,23,Valle (Cierre),2. DC Estándar,25.36,50.0
18,23,Valle (Cierre),3. HPC 150,54.11,93.54
18,23,Valle (Cierre),3. HPC 150,57.29,113.69
18,23,Valle (Cierre),3. HPC 150,60.26,120.2
18,23,Valle (Cierre),1. AC/PHEV,11.71,11.0
19,0,Valle (Noche),1. AC/PHEV,10.02,11.0
19,0,Valle (Noche),2. DC Estándar,25.17,50.0
19,0,Valle (Noche),3. HPC 150,52.09,116.06
19,0,Valle (Noche),2. DC Estándar,37.08,50.0
19,0,Valle (Noche),2. DC Estándar,20.4,50.0
19,0,Valle (Noche),3. HPC 150,60.64,129.63
19,0,Valle (Noche),1. AC/PHEV,14.89,11.0
19,0,Valle (Noche),1. AC/PHEV,13.14,11.0
19,0,Valle (Noche),2. DC Estándar,28.69,50.0
19,0,Valle (Noche),3. HPC 150,44.53,96.01
19,0,Valle (Noche),2. DC Estándar,25.55,50.0
19,0,Valle (Noche),3. HPC 150,62.94,110.56
19,1,Valle (Noche),3. HPC 150,55.01,85.35
19,1,Valle (Noche),1. AC/PHEV,14.71,11.0
19,1,Valle (Noche),2. DC Estándar,26.49,50.0
19,1,Valle (Noche),3. HPC 150,50.39,87.71
19,1,Valle (Noche),3. HPC 150,38.52,124.35
19,1,Valle (Noche),3. HPC 150,74.49,88.14
19,1,Valle (Noche),2. DC Estándar,32.47,50.0
19,1,Valle (Noche),2. DC Estándar,19.82,50.0
19,1,Valle (Noche),2. DC Estándar,20.86,50.0
19,1,Valle (Noche),4. HPC 350,80.52,179.25
19,1,Valle (Noche),2. DC Estándar,25.62,50.0
19,1,Valle (Noche),2. DC Estándar,26.83,50.0
19,2,Valle (Noche),3. HPC 150,30.56,120.75
19,2,Valle (Noche),3. HPC 150,51.13,116.56
19,2,Valle (Noche),2. DC Estándar,26.31,50.0
19,2,Valle (Noche),2. DC Estándar,25.47,50.0
19,2,Valle (Noche),1. AC/PHEV,15.9,11.0
19,2,Valle (Noche),2. DC Estándar,28.91,50.0
19,3,Valle (Noche),2. DC Estándar,22.46,50.0
19,3,Valle (Noche),3. HPC 150,52.22,96.23
19,3,Valle (Noche),3. HPC 150,42.2,106.47
19,3,Valle (Noche),4. HPC 350,52.76,204.85
19,3,Valle (Noche),2. DC Estándar,24.75,50.0
19,3,Valle (Noche),3. HPC 150,47.96,83.76
19,3,Valle (Noche),4. HPC 350,68.13,229.36
19,3,Valle (Noche),3. HPC 150,41.87,106.39
19,3,Valle (Noche),3. HPC 150,56.51,102.68
19,3,Valle (Noche),3. HPC 150,49.99,128.46
19,3,Valle (Noche),3. HPC 150,52.91,126.14
19,3,Valle (Noche),3. HPC 150,40.07,113.28
19,3,Valle (Noche),2. DC Estándar,27.99,50.0
19,4,Valle (Noche),3. HPC 150,52.16,125.33
19,4,Valle (Noche),1. AC/PHEV,6.13,11.0
19,4,Valle (Noche),2. DC Estándar,31.23,50.0
19,4,Valle (Noche),2. DC Estándar,20.57,50.0
19,4,Valle (Noche),3. HPC 150,45.29,122.56
19,4,Valle (Noche),1. AC/PHEV,14.11,11.0
19,4,Valle (Noche),1. AC/PHEV,14.67,11.0
19,4,Valle (Noche),3. HPC 150,59.83,87.73
19,4,Valle (Noche),2. DC Estándar,29.5,50.0
19,4,Valle (Noche),3. HPC 150,47.17,123.81
19,4,Valle (Noche),1. AC/PHEV,14.88,11.0
19,4,Valle (Noche),3. HPC 150,52.87,107.97
19,5,Valle (Noche),3. HPC 150,50.93,80.62
19,5,Valle (Noche),3. HPC 150,74.94,86.96
19,5,Valle (Noche),2. DC Estándar,21.59,50.0
19,5,Valle (Noche),2. DC Estándar,35.65,50.0
19,5,Valle (Noche),3. HPC 150,37.27,85.01
19,5,Valle (Noche),2. DC Estándar,33.47,50.0
19,5,Valle (Noche),2. DC Estándar,16.43,50.0
19,5,Valle (Noche),3. HPC 150,56.76,121.69
19,6,Valle (Noche),1. AC/PHEV,9.19,11.0
19,6,Valle (Noche),3. HPC 150,72.3,99.64
19,6,Valle (Noche),1. AC/PHEV,10.08,11.0
19,6,Valle (Noche),2. DC Estándar,34.54,50.0
19,6,Valle (Noche),3. HPC 150,59.59,87.93
19,6,Valle (Noche),3. HPC 150,52.53,129.16
19,6,Valle (Noche),2. DC Estándar,20.74,50.0
19,6,Valle (Noche),1. AC/PHEV,14.03,11.0
19,6,Valle (Noche),3. HPC 150,52.9,105.57
19,6,Valle (Noche),4. HPC 350,63.68,222.64
19,6,Valle (Noche),3. HPC 150,45.61,111.68
19,6,Valle (Noche),2. DC Estándar,20.27,50.0
19,7,Llano (Mañana),1. AC/PHEV,24.06,11.0
19,7,Llano (Mañana),3. HPC 150,40.98,124.85
19,7,Llano (Mañana),2. DC Estándar,23.39,50.0
19,7,Llano (Mañana),3. HPC 150,46.12,85.18
19,7,Llano (Mañana),1. AC/PHEV,12.41,11.0
19,7,Llano (Mañana),3. HPC 150,58.58,87.53
19,7,Llano (Mañana),4. HPC 350,65.28,207.77
19,7,Llano (Mañana),2. DC Estándar,19.48,50.0
19,7,Llano (Mañana),1. AC/PHEV,4.26,11.0
19,7,Llano (Mañana),2. DC Estándar,22.93,50.0
19,7,Llano (Mañana),1. AC/PHEV,8.44,11.0
19,7,Llano (Mañana),3. HPC 150,37.58,120.35
19,7,Llano (Mañana),3. HPC 150,50.35,87.05
19,7,Llano (Mañana),3. HPC 150,45.75,106.97
19,7,Llano (Mañana),4. HPC 350,77.16,207.38
19,7,Llano (Mañana),3. HPC 150,39.47,84.68
19,7,Llano (Mañana),2. DC Estándar,17.32,50.0
19,7,Llano (Mañana),3. HPC 150,31.34,125.66
19,7,Llano (Mañana),3. HPC 150,51.81,127.31
19,7,Llano (Mañana),1. AC/PHEV,19.96,11.0
19,7,Llano (Mañana),4. HPC 350,59.99,180.83
19,7,Llano (Mañana),2. DC Estándar,26.13,50.0
19,7,Llano (Mañana),1. AC/PHEV,15.93,11.0
19,7,Llano (Mañana),3. HPC 150,59.77,121.25
19,7,Llano (Mañana),3. HPC 150,40.9,117.28
19,7,Llano (Mañana),4. HPC 350,62.52,195.44
19,7,Llano (Mañana),1. AC/PHEV,9.72,11.0
19,7,Llano (Mañana),2. DC Estándar,18.87,50.0
19,7,Llano (Mañana),4. HPC 350,63.99,181.07
19,7,Llano (Mañana),4. HPC 350,77.37,215.39
19,7,Llano (Mañana),3. HPC 150,58.02,115.78
19,7,Llano (Mañana),2. DC Estándar,29.66,50.0
19,7,Llano (Mañana),3. HPC 150,40.08,93.62
19,7,Llano (Mañana),2. DC Estándar,26.01,50.0
19,7,Llano (Mañana),3. HPC 150,54.65,120.98
19,7,Llano (Mañana),2. DC Estándar,22.87,50.0
19,7,Llano (Mañana),3. HPC 150,52.11,115.03
19,7,Llano (Mañana),1. AC/PHEV,12.29,11.0
19,7,Llano (Mañana),1. AC/PHEV,5.66,11.0
19,7,Llano (Mañana),3. HPC 150,19.83,103.3
19,7,Llano (Mañana),2. DC Estándar,28.3,50.0
19,7,Llano (Mañana),4. HPC 350,88.22,163.69
19,7,Llano (Mañana),2. DC Estándar,27.91,50.0
19,7,Llano (Mañana),3. HPC 150,51.94,119.76
19,7,Llano (Mañana),2. DC Estándar,21.74,50.0
19,7,Llano (Mañana),2. DC Estándar,31.18,50.0
19,7,Llano (Mañana),1. AC/PHEV,14.56,11.0
19,7,Llano (Mañana),1. AC/PHEV,7.89,11.0
19,7,Llano (Mañana),4. HPC 350,77.04,244.3
19,7,Llano (Mañana),3. HPC 150,51.32,122.01
19,7,Llano (Mañana),1. AC/PHEV,9.86,11.0
19,7,Llano (Mañana),3. HPC 150,56.23,117.16
19,7,Llano (Mañana),3. HPC 150,38.83,108.47
19,7,Llano (Mañana),3. HPC 150,33.58,124.9
19,7,Llano (Mañana),2. DC Estándar,26.19,50.0
19,7,Llano (Mañana),4. HPC 350,73.03,175.25
19,8,Llano (Mañana),3. HPC 150,32.73,115.18
19,8,Llano (Mañana),3. HPC 150,45.18,123.8
19,8,Llano (Mañana),3. HPC 150,44.74,105.23
19,8,Llano (Mañana),4. HPC 350,82.33,179.83
19,8,Llano (Mañana),1. AC/PHEV,14.81,11.0
19,8,Llano (Mañana),3. HPC 150,57.11,99.42
19,8,Llano (Mañana),3. HPC 150,59.29,80.29
19,8,Llano (Mañana),1. AC/PHEV,8.57,11.0
19,8,Llano (Mañana),1. AC/PHEV,6.04,11.0
19,8,Llano (Mañana),3. HPC 150,50.92,99.04
19,8,Llano (Mañana),3. HPC 150,53.88,100.4
19,8,Llano (Mañana),2. DC Estándar,22.74,50.0
19,8,Llano (Mañana),2. DC Estándar,19.89,50.0
19,8,Llano (Mañana),2. DC Estándar,31.65,50.0
19,8,Llano (Mañana),4. HPC 350,77.7,189.63
19,8,Llano (Mañana),3. HPC 150,44.62,94.84
19,8,Llano (Mañana),2. DC Estándar,21.87,50.0
19,8,Llano (Mañana),2. DC Estándar,27.77,50.0
19,8,Llano (Mañana),2. DC Estándar,26.14,50.0
19,8,Llano (Mañana),2. DC Estándar,22.11,50.0
19,8,Llano (Mañana),2. DC Estándar,28.59,50.0
19,8,Llano (Mañana),2. DC Estándar,19.72,50.0
19,8,Llano (Mañana),1. AC/PHEV,11.24,11.0
19,8,Llano (Mañana),3. HPC 150,39.32,94.5
19,8,Llano (Mañana),3. HPC 150,32.17,103.59
19,8,Llano (Mañana),3. HPC 150,42.89,125.94
19,8,Llano (Mañana),3. HPC 150,59.59,127.43
19,8,Llano (Mañana),1. AC/PHEV,7.72,11.0
19,8,Llano (Mañana),4. HPC 350,79.82,188.79
19,8,Llano (Mañana),4. HPC 350,83.66,213.5
19,8,Llano (Mañana),3. HPC 150,39.7,86.77
19,8,Llano (Mañana),3. HPC 150,41.54,113.86
19,8,Llano (Mañana),3. HPC 150,35.35,101.8
19,8,Llano (Mañana),2. DC Estándar,13.43,50.0
19,8,Llano (Mañana),2. DC Estándar,22.46,50.0
19,8,Llano (Mañana),2. DC Estándar,29.14,50.0
19,8,Llano (Mañana),3. HPC 150,57.97,102.74
19,8,Llano (Mañana),2. DC Estándar,15.53,50.0
19,8,Llano (Mañana),3. HPC 150,50.54,86.45
19,8,Llano (Mañana),4. HPC 350,55.39,172.96
19,8,Llano (Mañana),2. DC Estándar,26.1,50.0
19,8,Llano (Mañana),1. AC/PHEV,6.35,11.0
19,8,Llano (Mañana),4. HPC 350,79.39,216.13
19,8,Llano (Mañana),2. DC Estándar,26.96,50.0
19,8,Llano (Mañana),3. HPC 150,40.89,105.51
19,8,Llano (Mañana),4. HPC 350,71.12,223.08
19,8,Llano (Mañana),2. DC Estándar,27.04,50.0
19,8,Llano (Mañana),3. HPC 150,53.33,81.63
19,8,Llano (Mañana),2. DC Estándar,27.03,50.0
19,8,Llano (Mañana),2. DC Estándar,27.0,50.0
19,8,Llano (Mañana),3. HPC 150,49.37,104.74
19,8,Llano (Mañana),3. HPC 150,61.11,103.2
19,8,Llano (Mañana),2. DC Estándar,26.03,50.0
19,8,Llano (Mañana),4. HPC 350,51.26,165.22
19,8,Llano (Mañana),2. DC Estándar,19.95,50.0
19,8,Llano (Mañana),1. AC/PHEV,3.55,11.0
19,8,Llano (Mañana),3. HPC 150,52.95,94.91
19,8,Llano (Mañana),3. HPC 150,48.08,117.73
19,8,Llano (Mañana),4. HPC 350,62.92,220.83
19,8,Llano (Mañana),2. DC Estándar,17.71,50.0
19,8,Llano (Mañana),2. DC Estándar,24.76,50.0
19,8,Llano (Mañana),2. DC Estándar,28.45,50.0
19,9,Llano (Mañana),3. HPC 150,30.31,95.54
19,9,Llano (Mañana),2. DC Estándar,28.65,50.0
19,9,Llano (Mañana),2. DC Estándar,30.25,50.0
19,9,Llano (Mañana),1. AC/PHEV,20.16,11.0
19,9,Llano (Mañana),1. AC/PHEV,10.89,11.0
19,9,Llano (Mañana),3. HPC 150,43.63,119.95
19,9,Llano (Mañana),3. HPC 150,49.32,108.0
19,9,Llano (Mañana),1. AC/PHEV,11.26,11.0
19,9,Llano (Mañana),3. HPC 150,55.0,117.86
19,9,Llano (Mañana),3. HPC 150,70.8,122.0
19,9,Llano (Mañana),2. DC Estándar,34.66,50.0
19,9,Llano (Mañana),2. DC Estándar,15.43,50.0
19,9,Llano (Mañana),1. AC/PHEV,27.32,11.0
19,9,Llano (Mañana),2. DC Estándar,23.63,50.0
19,9,Llano (Mañana),1. AC/PHEV,3.88,11.0
19,9,Llano (Mañana),3. HPC 150,40.89,129.69
19,9,Llano (Mañana),2. DC Estándar,23.89,50.0
19,9,Llano (Mañana),2. DC Estándar,24.81,50.0
19,9,Llano (Mañana),3. HPC 150,42.39,123.0
19,9,Llano (Mañana),3. HPC 150,52.45,81.89
19,9,Llano (Mañana),4. HPC 350,72.67,217.84
19,9,Llano (Mañana),2. DC Estándar,26.48,50.0
19,9,Llano (Mañana),3. HPC 150,51.5,97.31
19,9,Llano (Mañana),3. HPC 150,43.25,80.9
19,9,Llano (Mañana),4. HPC 350,60.0,221.4
19,9,Llano (Mañana),2. DC Estándar,17.46,50.0
19,9,Llano (Mañana),3. HPC 150,44.42,127.14
19,9,Llano (Mañana),2. DC Estándar,29.26,50.0
19,9,Llano (Mañana),3. HPC 150,49.21,122.91
19,9,Llano (Mañana),2. DC Estándar,26.05,50.0
19,9,Llano (Mañana),3. HPC 150,40.27,96.77
19,9,Llano (Mañana),1. AC/PHEV,8.77,11.0
19,9,Llano (Mañana),4. HPC 350,80.98,207.57
19,9,Llano (Mañana),3. HPC 150,60.18,92.66
19,9,Llano (Mañana),3. HPC 150,46.04,115.75
19,9,Llano (Mañana),3. HPC 150,52.6,102.66
19,9,Llano (Mañana),2. DC Estándar,26.06,50.0
19,9,Llano (Mañana),3. HPC 150,58.3,108.12
19,9,Llano (Mañana),2. DC Estándar,27.11,50.0
19,9,Llano (Mañana),3. HPC 150,65.74,92.53
19,9,Llano (Mañana),1. AC/PHEV,13.82,11.0
19,9,Llano (Mañana),2. DC Estándar,27.23,50.0
19,9,Llano (Mañana),1. AC/PHEV,15.3,11.0
19,9,Llano (Mañana),3. HPC 150,60.45,114.49
19,10,Llano (Mañana),3. HPC 150,18.33,91.36
19,10,Llano (Mañana),2. DC Estándar,25.83,50.0
19,10,Llano (Mañana),2. DC Estándar,21.91,50.0
19,10,Llano (Mañana),3. HPC 150,54.5,117.98
19,10,Llano (Mañana),1. AC/PHEV,18.8,11.0
19,10,Llano (Mañana),3. HPC 150,44.06,87.9
19,10,Llano (Mañana),4. HPC 350,80.72,156.51
19,10,Llano (Mañana),2. DC Estándar,36.08,50.0
19,10,Llano (Mañana),2. DC Estándar,20.9,50.0
19,10,Llano (Mañana),3. HPC 150,35.27,85.27
19,10,Llano (Mañana),3. HPC 150,45.57,116.9
19,10,Llano (Mañana),3. HPC 150,44.5,128.23
19,10,Llano (Mañana),3. HPC 150,57.92,90.7
19,10,Llano (Mañana),2. DC Estándar,20.1,50.0
19,10,Llano (Mañana),3. HPC 150,49.46,112.26
19,10,Llano (Mañana),2. DC Estándar,28.89,50.0
19,10,Llano (Mañana),4. HPC 350,72.55,188.02
19,10,Llano (Mañana),2. DC Estándar,29.97,50.0
19,10,Llano (Mañana),2. DC Estándar,26.77,50.0
19,10,Llano (Mañana),2. DC Estándar,23.0,50.0
19,10,Llano (Mañana),2. DC Estándar,27.79,50.0
19,10,Llano (Mañana),3. HPC 150,39.11,81.65
19,10,Llano (Mañana),3. HPC 150,69.35,112.04
19,10,Llano (Mañana),3. HPC 150,39.37,123.73
19,10,Llano (Mañana),3. HPC 150,64.46,115.01
19,10,Llano (Mañana),3. HPC 150,59.8,90.41
19,10,Llano (Mañana),1. AC/PHEV,14.02,11.0
19,10,Llano (Mañana),3. HPC 150,43.13,81.66
19,10,Llano (Mañana),4. HPC 350,71.06,196.22
19,10,Llano (Mañana),3. HPC 150,35.26,87.71
19,10,Llano (Mañana),2. DC Estándar,16.77,50.0
19,10,Llano (Mañana),1. AC/PHEV,3.71,11.0
19,10,Llano (Mañana),3. HPC 150,71.11,104.82
19,10,Llano (Mañana),3. HPC 150,59.51,107.97
19,10,Llano (Mañana),3. HPC 150,43.5,109.85
19,10,Llano (Mañana),2. DC Estándar,21.76,50.0
19,10,Llano (Mañana),3. HPC 150,58.89,93.51
19,10,Llano (Mañana),4. HPC 350,61.37,195.95
19,10,Llano (Mañana),2. DC Estándar,27.13,50.0
19,10,Llano (Mañana),2. DC Estándar,27.12,50.0
19,10,Llano (Mañana),3. HPC 150,56.67,88.34
19,10,Llano (Mañana),3. HPC 150,58.28,93.65
19,10,Llano (Mañana),1. AC/PHEV,21.78,11.0
19,10,Llano (Mañana),2. DC Estándar,23.89,50.0
19,10,Llano (Mañana),2. DC Estándar,35.82,50.0
19,10,Llano (Mañana),4. HPC 350,73.05,197.44
19,10,Llano (Mañana),3. HPC 150,31.66,116.37
19,10,Llano (Mañana),2. DC Estándar,25.42,50.0
19,10,Llano (Mañana),1. AC/PHEV,6.97,11.0
19,11,Punta (Mediodía),2. DC Estándar,30.11,50.0
19,11,Punta (Mediodía),1. AC/PHEV,11.12,11.0
19,11,Punta (Mediodía),3. HPC 150,39.3,124.2
19,11,Punta (Mediodía),2. DC Estándar,28.36,50.0
19,11,Punta (Mediodía),2. DC Estándar,26.95,50.0
19,11,Punta (Mediodía),2. DC Estándar,19.73,50.0
19,11,Punta (Mediodía),3. HPC 150,45.61,88.15
19,11,Punta (Mediodía),3. HPC 150,46.21,119.36
19,11,Punta (Mediodía),3. HPC 150,53.81,120.41
19,11,Punta (Mediodía),1. AC/PHEV,18.18,11.0
19,11,Punta (Mediodía),2. DC Estándar,22.32,50.0
19,11,Punta (Mediodía),3. HPC 150,56.3,86.02
19,11,Punta (Mediodía),3. HPC 150,44.37,114.64
19,11,Punta (Mediodía),2. DC Estándar,29.75,50.0
19,11,Punta (Mediodía),1. AC/PHEV,12.24,11.0
19,11,Punta (Mediodía),2. DC Estándar,15.82,50.0
19,11,Punta (Mediodía),3. HPC 150,43.83,116.19
19,11,Punta (Mediodía),2. DC Estándar,20.07,50.0
19,11,Punta (Mediodía),3. HPC 150,37.71,91.64
19,11,Punta (Mediodía),3. HPC 150,39.7,112.78
19,11,Punta (Mediodía),3. HPC 150,58.76,126.66
19,11,Punta (Mediodía),3. HPC 150,43.11,89.24
19,11,Punta (Mediodía),3. HPC 150,53.42,107.07
19,11,Punta (Mediodía),3. HPC 150,54.61,109.68
19,11,Punta (Mediodía),2. DC Estándar,29.8,50.0
19,11,Punta (Mediodía),4. HPC 350,59.99,208.09
19,11,Punta (Mediodía),2. DC Estándar,30.31,50.0
19,11,Punta (Mediodía),3. HPC 150,58.69,115.37
19,11,Punta (Mediodía),1. AC/PHEV,8.22,11.0
19,11,Punta (Mediodía),3. HPC 150,62.6,88.09
19,11,Punta (Mediodía),2. DC Estándar,13.43,50.0
19,11,Punta (Mediodía),2. DC Estándar,25.51,50.0
19,11,Punta (Mediodía),2. DC Estándar,31.47,50.0
19,11,Punta (Mediodía),3. HPC 150,51.53,118.62
19,11,Punta (Mediodía),2. DC Estándar,22.36,50.0
19,11,Punta (Mediodía),3. HPC 150,38.23,95.4
19,11,Punta (Mediodía),2. DC Estándar,25.79,50.0
19,11,Punta (Mediodía),2. DC Estándar,18.11,50.0
19,11,Punta (Mediodía),2. DC Estándar,23.36,50.0
19,11,Punta (Mediodía),3. HPC 150,25.22,96.82
19,11,Punta (Mediodía),2. DC Estándar,22.61,50.0
19,11,Punta (Mediodía),3. HPC 150,38.47,86.52
19,11,Punta (Mediodía),3. HPC 150,51.47,125.07
19,11,Punta (Mediodía),3. HPC 150,58.19,123.59
19,11,Punta (Mediodía),1. AC/PHEV,23.39,11.0
19,11,Punta (Mediodía),3. HPC 150,40.93,82.92
19,11,Punta (Mediodía),2. DC Estándar,16.67,50.0
19,11,Punta (Mediodía),3. HPC 150,45.44,95.32
19,11,Punta (Mediodía),1. AC/PHEV,8.29,11.0
19,11,Punta (Mediodía),2. DC Estándar,24.22,50.0
19,11,Punta (Mediodía),3. HPC 150,52.09,113.48
19,11,Punta (Mediodía),2. DC Estándar,26.93,50.0
19,11,Punta (Mediodía),3. HPC 150,47.77,87.3
19,11,Punta (Mediodía),4. HPC 350,88.26,189.24
19,11,Punta (Mediodía),1. AC/PHEV,8.94,11.0
19,11,Punta (Mediodía),2. DC Estándar,29.84,50.0
19,11,Punta (Mediodía),3. HPC 150,48.68,119.11
19,11,Punta (Mediodía),3. HPC 150,35.69,123.3
19,11,Punta (Mediodía),2. DC Estándar,22.85,50.0
19,11,Punta (Mediodía),4. HPC 350,63.68,204.19
19,11,Punta (Mediodía),2. DC Estándar,15.75,50.0
19,11,Punta (Mediodía),3. HPC 150,55.03,103.26
19,11,Punta (Mediodía),3. HPC 150,43.85,80.16
19,11,Punta (Mediodía),2. DC Estándar,20.83,50.0
19,11,Punta (Mediodía),3. HPC 150,51.44,121.37
19,11,Punta (Mediodía),3. HPC 150,30.34,129.17
19,11,Punta (Mediodía),3. HPC 150,34.48,125.52
19,11,Punta (Mediodía),3. HPC 150,47.68,81.98
19,11,Punta (Mediodía),3. HPC 150,44.21,118.97
19,11,Punta (Mediodía),2. DC Estándar,30.58,50.0
19,11,Punta (Mediodía),1. AC/PHEV,5.15,11.0
19,11,Punta (Mediodía),3. HPC 150,47.2,112.43
19,11,Punta (Mediodía),2. DC Estándar,15.2,50.0
19,11,Punta (Mediodía),3. HPC 150,54.1,110.23
19,11,Punta (Mediodía),1. AC/PHEV,6.32,11.0
19,11,Punta (Mediodía),4. HPC 350,85.81,213.33
19,11,Punta (Mediodía),3. HPC 150,49.6,116.03
19,11,Punta (Mediodía),2. DC Estándar,28.02,50.0
19,11,Punta (Mediodía),1. AC/PHEV,10.38,11.0
19,11,Punta (Mediodía),2. DC Estándar,33.64,50.0
19,11,Punta (Mediodía),3. HPC 150,52.67,102.46
19,11,Punta (Mediodía),3. HPC 150,41.64,104.37
19,11,Punta (Mediodía),3. HPC 150,61.37,80.13
19,11,Punta (Mediodía),1. AC/PHEV,15.98,11.0
19,11,Punta (Mediodía),2. DC Estándar,21.41,50.0
19,11,Punta (Mediodía),3. HPC 150,39.3,124.9
19,11,Punta (Mediodía),4. HPC 350,66.12,210.08
19,11,Punta (Mediodía),2. DC Estándar,18.12,50.0
19,11,Punta (Mediodía),3. HPC 150,62.01,117.58
19,11,Punta (Mediodía),2. DC Estándar,18.72,50.0
19,11,Punta (Mediodía),3. HPC 150,41.14,110.04
19,11,Punta (Mediodía),4. HPC 350,72.15,205.47
19,11,Punta (Mediodía),3. HPC 150,62.95,103.48
19,11,Punta (Mediodía),2. DC Estándar,26.27,50.0
19,11,Punta (Mediodía),2. DC Estándar,29.21,50.0
19,11,Punta (Mediodía),1. AC/PHEV,11.29,11.0
19,11,Punta (Mediodía),3. HPC 150,47.7,102.62
19,11,Punta (Mediodía),2. DC Estándar,26.31,50.0
19,11,Punta (Mediodía),3. HPC 150,46.63,115.76
19,11,Punta (Mediodía),2. DC Estándar,24.29,50.0
19,11,Punta (Mediodía),2. DC Estándar,29.2,50.0
19,11,Punta (Mediodía),2. DC Estándar,23.72,50.0
19,11,Punta (Mediodía),2. DC Estándar,21.63,50.0
19,11,Punta (Mediodía),2. DC Estándar,25.63,50.0
19,11,Punta (Mediodía),2. DC Estándar,26.43,50.0
19,11,Punta (Mediodía),1. AC/PHEV,18.43,11.0
19,11,Punta (Mediodía),3. HPC 150,53.2,85.43
19,11,Punta (Mediodía),3. HPC 150,61.82,111.76
19,11,Punta (Mediodía),1. AC/PHEV,13.4,11.0
19,11,Punta (Mediodía),2. DC Estándar,25.21,50.0
19,11,Punta (Mediodía),2. DC Estándar,19.19,50.0
19,11,Punta (Mediodía),1. AC/PHEV,10.64,11.0
19,11,Punta (Mediodía),2. DC Estándar,31.93,50.0
19,11,Punta (Mediodía),2. DC Estándar,24.08,50.0
19,11,Punta (Mediodía),3. HPC 150,61.04,95.62
19,11,Punta (Mediodía),2. DC Estándar,24.17,50.0
19,11,Punta (Mediodía),3. HPC 150,57.3,88.37
19,11,Punta (Mediodía),3. HPC 150,57.41,104.67
19,11,Punta (Mediodía),3. HPC 150,51.08,115.3
19,11,Punta (Mediodía),3. HPC 150,44.82,124.12
19,11,Punta (Mediodía),1. AC/PHEV,11.27,11.0
19,11,Punta (Mediodía),3. HPC 150,47.42,119.71
19,11,Punta (Mediodía),3. HPC 150,40.07,113.25
